time,open,high,low,close,tick_volume,spread,real_volume
2025-08-27 03:10:00,1.38308,1.38313,1.38308,1.3831,17.0,0.00011,0.0
2025-08-27 03:11:00,1.3831,1.38311,1.38305,1.38308,33.0,0.00011,0.0
2025-08-27 03:12:00,1.38308,1.38317,1.38307,1.38307,29.0,0.00011,0.0
2025-08-27 03:13:00,1.38307,1.38311,1.38305,1.38307,13.0,0.00011,0.0
2025-08-27 03:14:00,1.38307,1.38309,1.38306,1.38306,26.0,0.00011,0.0
2025-08-27 03:15:00,1.38306,1.38317,1.38306,1.38308,31.0,0.00011,0.0
2025-08-27 03:16:00,1.38308,1.38314,1.383,1.38309,31.0,0.00011,0.0
2025-08-27 03:17:00,1.38309,1.38314,1.38306,1.38308,23.0,0.00011,0.0
2025-08-27 03:18:00,1.38308,1.3831,1.38296,1.38296,24.0,0.00011,0.0
2025-08-27 03:19:00,1.38296,1.38298,1.38293,1.38295,14.0,0.00011,0.0
2025-08-27 03:20:00,1.38295,1.38313,1.38295,1.38304,36.0,0.00011,0.0
2025-08-27 03:21:00,1.38304,1.38309,1.38304,1.38307,14.0,0.00011,0.0
2025-08-27 03:22:00,1.38307,1.3832,1.38307,1.38308,35.0,0.00011,0.0
2025-08-27 03:23:00,1.38308,1.38308,1.38306,1.38307,16.0,0.00011,0.0
2025-08-27 03:24:00,1.38307,1.38312,1.38306,1.38306,16.0,0.00011,0.0
2025-08-27 03:25:00,1.38306,1.38308,1.38301,1.38302,22.0,0.00011,0.0
2025-08-27 03:26:00,1.38302,1.38311,1.38301,1.38311,21.0,0.00011,0.0
2025-08-27 03:27:00,1.38311,1.38312,1.38301,1.38302,25.0,0.00011,0.0
2025-08-27 03:28:00,1.38302,1.38306,1.38294,1.38298,36.0,0.00011,0.0
2025-08-27 03:29:00,1.38298,1.38306,1.38298,1.38305,39.0,0.00011,0.0
2025-08-27 03:30:00,1.38304,1.38309,1.38297,1.38303,60.0,0.00011,0.0
2025-08-27 03:31:00,1.38303,1.38315,1.38301,1.38314,44.0,0.00011,0.0
2025-08-27 03:32:00,1.38314,1.38318,1.38313,1.38316,20.0,0.00011,0.0
2025-08-27 03:33:00,1.38316,1.38316,1.38309,1.38312,24.0,0.00011,0.0
2025-08-27 03:34:00,1.38312,1.38312,1.38308,1.38312,11.0,0.00011,0.0
2025-08-27 03:35:00,1.38312,1.38314,1.38309,1.38313,23.0,0.00011,0.0
2025-08-27 03:36:00,1.38314,1.38315,1.38308,1.38313,26.0,0.00011,0.0
2025-08-27 03:37:00,1.38313,1.38318,1.38311,1.38315,13.0,0.00011,0.0
2025-08-27 03:38:00,1.38315,1.38315,1.3831,1.38313,21.0,0.00011,0.0
2025-08-27 03:39:00,1.38313,1.3832,1.38313,1.38319,22.0,0.00011,0.0
2025-08-27 03:40:00,1.38319,1.38322,1.38313,1.38315,14.0,0.00011,0.0
2025-08-27 03:41:00,1.38315,1.38319,1.38314,1.38316,46.0,0.00011,0.0
2025-08-27 03:42:00,1.38316,1.38319,1.38315,1.38318,14.0,0.00011,0.0
2025-08-27 03:43:00,1.38318,1.38319,1.38316,1.38318,21.0,0.00011,0.0
2025-08-27 03:44:00,1.38318,1.38323,1.38315,1.38322,25.0,0.00011,0.0
2025-08-27 03:45:00,1.38322,1.38327,1.38321,1.38321,20.0,0.00011,0.0
2025-08-27 03:46:00,1.38321,1.38323,1.38318,1.3832,26.0,0.00011,0.0
2025-08-27 03:47:00,1.3832,1.38325,1.38318,1.38325,14.0,0.00011,0.0
2025-08-27 03:48:00,1.38325,1.38334,1.38323,1.38332,31.0,0.00011,0.0
2025-08-27 03:49:00,1.38332,1.38344,1.38327,1.38343,29.0,0.00011,0.0
2025-08-27 03:50:00,1.38343,1.38347,1.38343,1.38346,23.0,0.00011,0.0
2025-08-27 03:51:00,1.38346,1.3835,1.38346,1.38346,13.0,0.00011,0.0
2025-08-27 03:52:00,1.38346,1.38351,1.38344,1.38349,26.0,0.00011,0.0
2025-08-27 03:53:00,1.38349,1.3835,1.38346,1.38348,27.0,0.00011,0.0
2025-08-27 03:54:00,1.38348,1.38356,1.38347,1.38353,38.0,0.00011,0.0
2025-08-27 03:55:00,1.38353,1.38355,1.38331,1.38332,48.0,0.00011,0.0
2025-08-27 03:56:00,1.38333,1.38342,1.38333,1.38337,45.0,0.00011,0.0
2025-08-27 03:57:00,1.38337,1.3834,1.38332,1.38332,19.0,0.00011,0.0
2025-08-27 03:58:00,1.38332,1.38338,1.38332,1.38332,24.0,0.00011,0.0
2025-08-27 03:59:00,1.38332,1.38335,1.38326,1.38329,18.0,0.00011,0.0
2025-08-27 04:00:00,1.38329,1.38329,1.38314,1.3832,59.0,0.00011,0.0
2025-08-27 04:01:00,1.38319,1.38327,1.38313,1.38317,49.0,0.00011,0.0
2025-08-27 04:02:00,1.38317,1.3833,1.38316,1.3833,38.0,0.00011,0.0
2025-08-27 04:03:00,1.3833,1.38336,1.38329,1.38335,26.0,0.00011,0.0
2025-08-27 04:04:00,1.38335,1.38335,1.38328,1.38332,31.0,0.00011,0.0
2025-08-27 04:05:00,1.38332,1.38332,1.38322,1.38322,22.0,0.00011,0.0
2025-08-27 04:06:00,1.38322,1.38328,1.38321,1.38326,28.0,0.00011,0.0
2025-08-27 04:07:00,1.38326,1.38328,1.38316,1.38318,46.0,0.00011,0.0
2025-08-27 04:08:00,1.38318,1.38318,1.38311,1.38318,21.0,0.00011,0.0
2025-08-27 04:09:00,1.38318,1.38321,1.38315,1.38318,38.0,0.00011,0.0
2025-08-27 04:10:00,1.38318,1.38319,1.38309,1.38309,50.0,0.00011,0.0
2025-08-27 04:11:00,1.38309,1.38313,1.38308,1.38309,24.0,0.00011,0.0
2025-08-27 04:12:00,1.38309,1.38313,1.38306,1.38312,19.0,0.00011,0.0
2025-08-27 04:13:00,1.38312,1.38313,1.38309,1.38309,32.0,0.00011,0.0
2025-08-27 04:14:00,1.38309,1.38319,1.38309,1.38318,51.0,0.00011,0.0
2025-08-27 04:15:00,1.38318,1.38318,1.38305,1.38308,43.0,0.00011,0.0
2025-08-27 04:16:00,1.38308,1.38312,1.38306,1.38312,29.0,0.00011,0.0
