timestamp,open,high,low,close,tick_volume,spread,real_volume
2025-08-20 19:04:00,3342.91,3343.56,3342.9,3343.16,58,15,0
2025-08-20 19:05:00,3343.16,3343.41,3342.97,3342.99,38,17,0
2025-08-20 19:06:00,3342.98,3343.11,3342.56,3342.64,52,17,0
2025-08-20 19:07:00,3342.57,3342.65,3342.25,3342.6,48,17,0
2025-08-20 19:08:00,3342.58,3342.83,3342.56,3342.73,43,17,0
2025-08-20 19:09:00,3342.66,3343.25,3342.61,3343.02,46,15,0
2025-08-20 19:10:00,3342.99,3343.54,3342.45,3343.48,55,17,0
2025-08-20 19:11:00,3343.51,3343.87,3343.37,3343.46,55,17,0
2025-08-20 19:12:00,3343.45,3343.63,3343.35,3343.44,46,17,0
2025-08-20 19:13:00,3343.48,3343.85,3343.44,3343.6,46,17,0
2025-08-20 19:14:00,3343.54,3343.57,3343.28,3343.28,42,17,0
2025-08-20 19:15:00,3343.27,3343.88,3343.24,3343.59,57,17,0
2025-08-20 19:16:00,3343.57,3344.73,3343.57,3344.56,65,17,0
2025-08-20 19:17:00,3344.55,3345.67,3344.44,3345.67,65,17,0
2025-08-20 19:18:00,3345.69,3345.88,3344.67,3344.86,57,17,0
2025-08-20 19:19:00,3344.87,3344.87,3344.18,3344.21,53,17,0
2025-08-20 19:20:00,3344.2,3344.21,3343.63,3343.67,41,17,0
2025-08-20 19:21:00,3343.69,3344.21,3343.55,3344.21,48,15,0
2025-08-20 19:22:00,3344.2,3344.35,3343.89,3343.89,45,9,0
2025-08-20 19:23:00,3343.81,3344.05,3343.67,3343.76,52,15,0
2025-08-20 19:24:00,3343.74,3343.74,3342.77,3342.81,55,17,0
2025-08-20 19:25:00,3342.89,3343.78,3342.8,3343.61,49,17,0
2025-08-20 19:26:00,3343.44,3343.44,3343.0,3343.22,38,17,0
2025-08-20 19:27:00,3343.22,3343.68,3343.22,3343.39,53,17,0
2025-08-20 19:28:00,3343.38,3343.93,3343.38,3343.61,52,17,0
2025-08-20 19:29:00,3343.62,3343.95,3343.57,3343.7,38,12,0
2025-08-20 19:30:00,3343.68,3344.23,3343.68,3344.18,46,8,0
2025-08-20 19:31:00,3344.17,3344.44,3343.88,3344.32,45,12,0
2025-08-20 19:32:00,3344.33,3344.45,3344.17,3344.42,54,15,0
2025-08-20 19:33:00,3344.39,3344.61,3344.18,3344.61,47,16,0
2025-08-20 19:34:00,3344.52,3344.78,3344.26,3344.78,46,14,0
2025-08-20 19:35:00,3344.79,3344.79,3343.99,3344.44,46,17,0
2025-08-20 19:36:00,3344.38,3344.91,3344.35,3344.46,45,11,0
2025-08-20 19:37:00,3344.48,3344.64,3344.45,3344.58,41,9,0
2025-08-20 19:38:00,3344.72,3344.86,3344.3,3344.48,40,5,0
2025-08-20 19:39:00,3344.53,3344.64,3344.22,3344.23,38,17,0
2025-08-20 19:40:00,3344.25,3344.43,3343.84,3344.43,41,17,0
2025-08-20 19:41:00,3344.41,3345.01,3344.41,3345.01,42,17,0
2025-08-20 19:42:00,3345.0,3345.14,3344.91,3345.05,44,17,0
2025-08-20 19:43:00,3345.06,3345.24,3344.89,3345.03,46,17,0
2025-08-20 19:44:00,3345.04,3345.55,3345.02,3345.54,44,17,0
2025-08-20 19:45:00,3345.53,3345.54,3344.92,3345.41,40,17,0
2025-08-20 19:46:00,3345.49,3345.57,3345.17,3345.37,45,17,0
2025-08-20 19:47:00,3345.39,3345.39,3344.65,3344.65,49,17,0
2025-08-20 19:48:00,3344.64,3344.98,3344.62,3344.69,37,17,0
2025-08-20 19:49:00,3344.7,3344.7,3344.35,3344.39,31,17,0
2025-08-20 19:50:00,3344.33,3344.39,3344.12,3344.29,46,17,0
2025-08-20 19:51:00,3344.31,3344.35,3344.07,3344.21,44,17,0
2025-08-20 19:52:00,3344.22,3344.5,3344.14,3344.49,38,17,0
2025-08-20 19:53:00,3344.43,3344.69,3344.22,3344.33,41,17,0
2025-08-20 19:54:00,3344.31,3344.68,3344.3,3344.65,43,17,0
2025-08-20 19:55:00,3344.83,3345.58,3344.83,3345.58,51,17,0
2025-08-20 19:56:00,3345.62,3345.97,3345.4,3345.89,55,17,0
2025-08-20 19:57:00,3345.91,3345.98,3345.44,3345.46,43,17,0
2025-08-20 19:58:00,3345.47,3345.47,3345.06,3345.13,35,14,0
2025-08-20 19:59:00,3345.09,3345.21,3344.87,3345.11,40,17,0
2025-08-20 20:00:00,3345.12,3345.47,3345.11,3345.2,47,17,0
2025-08-20 20:01:00,3345.3,3345.3,3344.93,3345.13,49,17,0
2025-08-20 20:02:00,3345.12,3345.5,3345.11,3345.29,37,17,0
2025-08-20 20:03:00,3345.33,3345.42,3344.83,3345.13,45,17,0
2025-08-20 20:04:00,3345.15,3345.53,3345.12,3345.36,43,17,0
2025-08-20 20:05:00,3345.37,3345.81,3345.18,3345.28,54,17,0
2025-08-20 20:06:00,3345.21,3345.21,3344.59,3344.94,48,17,0
2025-08-20 20:07:00,3344.98,3344.98,3344.56,3344.6,40,17,0
2025-08-20 20:08:00,3344.61,3344.61,3344.18,3344.3,36,17,0
2025-08-20 20:09:00,3344.27,3344.6,3344.19,3344.6,40,17,0
2025-08-20 20:10:00,3344.61,3345.66,3344.07,3345.66,61,17,0
2025-08-20 20:11:00,3345.49,3345.49,3344.96,3345.27,51,17,0
2025-08-20 20:12:00,3345.22,3346.14,3345.17,3346.0,51,17,0
2025-08-20 20:13:00,3345.99,3346.1,3345.86,3346.1,44,17,0
2025-08-20 20:14:00,3346.11,3346.22,3345.88,3346.06,47,17,0
2025-08-20 20:15:00,3346.08,3346.08,3345.56,3345.67,54,17,0
2025-08-20 20:16:00,3345.67,3345.87,3345.57,3345.85,47,17,0
2025-08-20 20:17:00,3345.81,3345.87,3345.56,3345.59,47,17,0
2025-08-20 20:18:00,3345.74,3346.01,3345.36,3345.62,49,17,0
2025-08-20 20:19:00,3345.61,3345.97,3345.58,3345.64,40,17,0
2025-08-20 20:20:00,3345.66,3345.87,3345.35,3345.35,40,17,0
2025-08-20 20:21:00,3345.34,3345.61,3345.26,3345.51,52,17,0
2025-08-20 20:22:00,3345.53,3346.17,3345.53,3345.89,39,17,0
2025-08-20 20:23:00,3345.91,3345.98,3345.66,3345.82,42,17,0
2025-08-20 20:24:00,3345.86,3345.9,3345.44,3345.58,42,13,0
2025-08-20 20:25:00,3345.52,3346.13,3345.35,3346.01,41,17,0
2025-08-20 20:26:00,3346.14,3346.31,3345.79,3346.09,58,17,0
2025-08-20 20:27:00,3346.11,3346.29,3345.91,3345.97,41,17,0
2025-08-20 20:28:00,3345.99,3345.99,3345.33,3345.76,55,14,0
2025-08-20 20:29:00,3345.77,3345.8,3345.42,3345.55,55,17,0
2025-08-20 20:30:00,3345.61,3346.27,3345.55,3346.22,53,17,0
2025-08-20 20:31:00,3346.22,3346.23,3345.86,3345.87,46,17,0
2025-08-20 20:32:00,3345.88,3345.88,3345.41,3345.42,51,17,0
2025-08-20 20:33:00,3345.43,3345.63,3345.24,3345.61,51,17,0
2025-08-20 20:34:00,3345.59,3345.59,3345.22,3345.53,54,17,0
2025-08-20 20:35:00,3345.54,3345.68,3345.31,3345.4,44,17,0
2025-08-20 20:36:00,3345.33,3345.76,3345.21,3345.63,50,15,0
2025-08-20 20:37:00,3345.65,3345.78,3345.42,3345.61,47,17,0
2025-08-20 20:38:00,3345.57,3345.76,3345.46,3345.46,52,17,0
2025-08-20 20:39:00,3345.46,3345.78,3345.32,3345.78,40,15,0
2025-08-20 20:40:00,3345.79,3345.82,3345.42,3345.42,31,17,0
2025-08-20 20:41:00,3345.4,3345.85,3345.33,3345.85,37,17,0
2025-08-20 20:42:00,3345.81,3346.1,3345.8,3345.9,44,17,0
2025-08-20 20:43:00,3345.89,3346.15,3345.89,3346.15,36,17,0
2025-08-20 20:44:00,3346.11,3346.25,3346.06,3346.07,39,17,0
2025-08-20 20:45:00,3346.1,3346.15,3345.89,3345.99,39,17,0
2025-08-20 20:46:00,3345.99,3346.06,3345.71,3345.83,37,17,0
2025-08-20 20:47:00,3345.8,3345.92,3345.49,3345.9,40,17,0
2025-08-20 20:48:00,3345.92,3346.24,3345.9,3346.08,30,17,0
2025-08-20 20:49:00,3346.18,3346.59,3346.18,3346.47,34,16,0
2025-08-20 20:50:00,3346.41,3346.92,3346.39,3346.77,49,6,0
2025-08-20 20:51:00,3346.79,3347.97,3346.69,3347.93,61,14,0
2025-08-20 20:52:00,3347.92,3347.96,3347.7,3347.72,49,17,0
2025-08-20 20:53:00,3347.78,3348.05,3347.73,3347.99,31,17,0
2025-08-20 20:54:00,3348.03,3348.03,3347.65,3347.65,41,18,0
2025-08-20 20:55:00,3347.63,3347.67,3347.11,3347.13,47,17,0
2025-08-20 20:56:00,3347.14,3347.29,3347.07,3347.15,33,18,0
2025-08-20 20:57:00,3347.18,3347.35,3346.82,3346.86,38,18,0
2025-08-20 20:58:00,3346.85,3347.11,3346.82,3346.84,36,18,0
2025-08-20 20:59:00,3346.84,3347.04,3346.75,3346.89,58,18,0
2025-08-20 21:00:00,3347.06,3347.14,3346.44,3346.84,70,18,0
2025-08-20 21:01:00,3346.77,3346.91,3345.81,3345.81,59,18,0
2025-08-20 21:02:00,3345.72,3345.91,3345.08,3345.12,54,18,0
2025-08-20 21:03:00,3345.13,3345.41,3344.36,3344.36,59,18,0
2025-08-20 21:04:00,3344.24,3344.92,3344.14,3344.85,63,18,0
2025-08-20 21:05:00,3344.85,3344.94,3344.53,3344.6,63,18,0
2025-08-20 21:06:00,3344.61,3344.79,3344.12,3344.34,58,18,0
2025-08-20 21:07:00,3344.43,3345.0,3344.43,3345.0,44,18,0
2025-08-20 21:08:00,3344.99,3344.99,3344.14,3344.3,50,18,0
2025-08-20 21:09:00,3344.33,3344.52,3344.22,3344.47,41,18,0
2025-08-20 21:10:00,3344.49,3344.75,3344.46,3344.57,42,18,0
2025-08-20 21:11:00,3344.59,3344.9,3344.32,3344.89,42,18,0
2025-08-20 21:12:00,3344.88,3345.03,3344.68,3344.92,29,18,0
2025-08-20 21:13:00,3344.94,3345.48,3344.89,3345.48,39,9,0
2025-08-20 21:14:00,3345.48,3345.61,3344.52,3344.76,49,18,0
2025-08-20 21:15:00,3344.69,3345.17,3344.61,3344.98,42,18,0
2025-08-20 21:16:00,3344.98,3345.22,3344.58,3345.0,47,15,0
2025-08-20 21:17:00,3345.0,3345.3,3344.8,3345.07,42,18,0
2025-08-20 21:18:00,3345.02,3345.07,3344.77,3344.96,47,18,0
2025-08-20 21:19:00,3344.98,3344.99,3344.45,3344.62,52,18,0
2025-08-20 21:20:00,3344.63,3345.01,3344.62,3345.0,43,18,0
2025-08-20 21:21:00,3344.99,3344.99,3344.39,3344.44,36,17,0
2025-08-20 21:22:00,3344.42,3344.5,3344.25,3344.37,41,18,0
2025-08-20 21:23:00,3344.41,3344.56,3344.21,3344.52,53,18,0
2025-08-20 21:24:00,3344.51,3344.64,3344.33,3344.36,35,18,0
2025-08-20 21:25:00,3344.37,3344.42,3344.1,3344.14,40,18,0
2025-08-20 21:26:00,3344.12,3344.51,3344.07,3344.51,40,18,0
2025-08-20 21:27:00,3344.5,3345.18,3344.48,3344.84,43,18,0
2025-08-20 21:28:00,3344.82,3344.97,3344.38,3344.49,40,18,0
2025-08-20 21:29:00,3344.5,3344.5,3344.02,3344.21,50,18,0
2025-08-20 21:30:00,3344.17,3344.44,3344.16,3344.24,48,18,0
2025-08-20 21:31:00,3344.23,3345.21,3344.22,3345.04,47,18,0
2025-08-20 21:32:00,3345.07,3345.24,3344.94,3344.94,32,18,0
2025-08-20 21:33:00,3344.93,3345.22,3344.86,3345.22,33,18,0
2025-08-20 21:34:00,3345.25,3345.49,3345.19,3345.37,46,18,0
2025-08-20 21:35:00,3345.35,3345.35,3344.95,3345.26,34,18,0
2025-08-20 21:36:00,3345.27,3346.31,3345.27,3346.06,50,18,0
2025-08-20 21:37:00,3346.05,3346.18,3345.93,3346.17,33,18,0
2025-08-20 21:38:00,3346.15,3346.33,3346.02,3346.19,43,12,0
2025-08-20 21:39:00,3346.09,3346.12,3345.65,3345.8,46,18,0
2025-08-20 21:40:00,3345.84,3345.93,3345.24,3345.25,44,12,0
2025-08-20 21:41:00,3345.23,3345.35,3345.1,3345.35,45,18,0
2025-08-20 21:42:00,3345.39,3345.49,3345.26,3345.42,44,18,0
2025-08-20 21:43:00,3345.45,3345.46,3344.87,3345.11,36,18,0
2025-08-20 21:44:00,3345.09,3345.31,3345.05,3345.31,25,18,0
2025-08-20 21:45:00,3345.3,3345.41,3345.23,3345.3,40,18,0
2025-08-20 21:46:00,3345.31,3345.58,3345.3,3345.58,39,18,0
2025-08-20 21:47:00,3345.59,3345.78,3345.56,3345.57,30,15,0
2025-08-20 21:48:00,3345.61,3345.83,3345.55,3345.56,39,17,0
2025-08-20 21:49:00,3345.63,3345.66,3345.37,3345.64,43,18,0
2025-08-20 21:50:00,3345.64,3345.64,3345.18,3345.26,41,18,0
2025-08-20 21:51:00,3345.26,3345.72,3345.26,3345.71,37,18,0
2025-08-20 21:52:00,3345.72,3345.95,3345.61,3345.79,40,16,0
2025-08-20 21:53:00,3345.81,3346.2,3345.81,3345.88,42,18,0
2025-08-20 21:54:00,3345.85,3345.91,3345.7,3345.73,41,18,0
2025-08-20 21:55:00,3345.75,3345.87,3345.64,3345.73,39,18,0
2025-08-20 21:56:00,3345.68,3345.77,3345.45,3345.69,49,18,0
2025-08-20 21:57:00,3345.62,3345.75,3345.6,3345.75,29,18,0
2025-08-20 21:58:00,3345.75,3345.93,3345.59,3345.79,34,15,0
2025-08-20 21:59:00,3345.77,3345.86,3345.63,3345.69,35,18,0
2025-08-20 22:00:00,3345.69,3345.72,3345.1,3345.41,52,14,0
2025-08-20 22:01:00,3345.44,3345.48,3345.3,3345.48,39,18,0
2025-08-20 22:02:00,3345.51,3346.27,3345.51,3346.14,43,18,0
2025-08-20 22:03:00,3346.15,3346.17,3345.8,3345.8,34,18,0
2025-08-20 22:04:00,3345.78,3345.84,3345.31,3345.31,38,18,0
2025-08-20 22:05:00,3345.32,3345.47,3345.24,3345.47,29,18,0
2025-08-20 22:06:00,3345.46,3345.66,3345.36,3345.65,38,18,0
2025-08-20 22:07:00,3345.62,3346.11,3345.62,3346.11,35,18,0
2025-08-20 22:08:00,3346.12,3346.41,3345.91,3346.34,36,18,0
2025-08-20 22:09:00,3346.31,3346.74,3346.15,3346.74,41,18,0
2025-08-20 22:10:00,3346.73,3347.12,3346.73,3346.93,49,18,0
2025-08-20 22:11:00,3346.93,3347.12,3346.74,3347.12,34,18,0
2025-08-20 22:12:00,3347.24,3347.73,3347.24,3347.61,54,5,0
2025-08-20 22:13:00,3347.61,3347.78,3347.53,3347.75,31,11,0
2025-08-20 22:14:00,3347.71,3348.04,3347.56,3347.87,52,18,0
2025-08-20 22:15:00,3347.78,3348.01,3347.75,3347.85,40,18,0
2025-08-20 22:16:00,3347.86,3348.46,3347.84,3348.43,47,18,0
2025-08-20 22:17:00,3348.39,3348.55,3348.24,3348.28,51,16,0
2025-08-20 22:18:00,3348.33,3348.34,3348.0,3348.0,51,18,0
2025-08-20 22:19:00,3348.03,3348.23,3347.89,3348.23,50,18,0
2025-08-20 22:20:00,3348.35,3349.05,3348.35,3348.91,56,13,0
2025-08-20 22:21:00,3348.91,3348.96,3348.82,3348.89,34,18,0
2025-08-20 22:22:00,3348.83,3349.01,3348.68,3349.01,46,18,0
2025-08-20 22:23:00,3349.04,3349.09,3348.95,3349.01,43,17,0
2025-08-20 22:24:00,3349.01,3349.01,3348.61,3348.98,41,18,0
2025-08-20 22:25:00,3349.02,3349.21,3348.84,3348.91,40,18,0
2025-08-20 22:26:00,3348.9,3349.11,3348.42,3348.65,56,18,0
2025-08-20 22:27:00,3348.66,3348.82,3348.47,3348.81,30,18,0
2025-08-20 22:28:00,3348.82,3348.89,3348.7,3348.81,28,18,0
2025-08-20 22:29:00,3348.82,3348.97,3348.48,3348.58,43,18,0
2025-08-20 22:30:00,3348.57,3348.57,3348.37,3348.48,37,16,0
2025-08-20 22:31:00,3348.51,3349.03,3348.51,3348.85,35,7,0
2025-08-20 22:32:00,3348.89,3348.89,3348.3,3348.37,34,18,0
2025-08-20 22:33:00,3348.39,3348.48,3348.16,3348.2,38,18,0
2025-08-20 22:34:00,3348.2,3348.21,3347.84,3347.92,23,18,0
2025-08-20 22:35:00,3347.93,3348.13,3347.73,3348.13,35,18,0
2025-08-20 22:36:00,3348.13,3348.14,3347.96,3348.08,40,18,0
2025-08-20 22:37:00,3348.08,3348.09,3347.86,3347.86,37,18,0
2025-08-20 22:38:00,3347.85,3348.07,3347.85,3347.89,36,18,0
2025-08-20 22:39:00,3347.91,3348.08,3347.78,3347.95,35,18,0
2025-08-20 22:40:00,3347.95,3348.07,3347.78,3347.99,36,17,0
2025-08-20 22:41:00,3347.9,3347.94,3347.5,3347.6,34,18,0
2025-08-20 22:42:00,3347.61,3347.99,3347.44,3347.99,36,18,0
2025-08-20 22:43:00,3347.91,3348.35,3347.91,3348.04,41,18,0
2025-08-20 22:44:00,3348.04,3348.37,3348.0,3348.1,51,17,0
2025-08-20 22:45:00,3348.1,3348.39,3348.01,3348.38,46,18,0
2025-08-20 22:46:00,3348.39,3349.02,3348.39,3348.49,43,18,0
2025-08-20 22:47:00,3348.5,3348.59,3348.45,3348.57,45,18,0
2025-08-20 22:48:00,3348.57,3348.76,3348.52,3348.53,42,18,0
2025-08-20 22:49:00,3348.53,3348.83,3348.49,3348.72,50,18,0
2025-08-20 22:50:00,3348.74,3348.79,3348.45,3348.69,57,18,0
2025-08-20 22:51:00,3348.73,3348.89,3348.53,3348.68,60,18,0
2025-08-20 22:52:00,3348.69,3348.7,3348.34,3348.37,40,18,0
2025-08-20 22:53:00,3348.39,3348.52,3348.25,3348.52,46,18,0
2025-08-20 22:54:00,3348.55,3348.96,3348.55,3348.83,55,18,0
2025-08-20 22:55:00,3348.71,3349.16,3348.6,3348.85,62,18,0
2025-08-20 22:56:00,3348.87,3348.9,3348.26,3348.34,43,18,0
2025-08-20 22:57:00,3348.3,3348.51,3348.17,3348.49,59,18,0
2025-08-20 22:58:00,3348.43,3349.11,3348.43,3348.9,53,18,0
2025-08-20 22:59:00,3348.91,3348.98,3348.6,3348.69,63,16,0
2025-08-20 23:00:00,3348.59,3348.9,3347.67,3348.08,57,16,0
2025-08-20 23:01:00,3347.94,3348.07,3347.83,3348.07,25,18,0
2025-08-20 23:02:00,3348.09,3348.72,3348.09,3348.41,36,18,0
2025-08-20 23:03:00,3348.41,3348.56,3348.41,3348.53,23,18,0
2025-08-20 23:04:00,3348.52,3348.83,3348.52,3348.83,17,18,0
2025-08-20 23:05:00,3348.83,3348.87,3347.86,3347.86,26,18,0
2025-08-20 23:06:00,3347.84,3348.01,3347.84,3347.85,30,18,0
2025-08-20 23:07:00,3347.8,3348.22,3347.8,3347.95,38,18,0
2025-08-20 23:08:00,3347.94,3348.09,3347.85,3347.93,30,18,0
2025-08-20 23:09:00,3347.93,3348.06,3347.64,3347.78,32,18,0
2025-08-20 23:10:00,3347.79,3347.94,3347.74,3347.9,29,18,0
2025-08-20 23:11:00,3347.95,3348.14,3347.9,3347.99,30,18,0
2025-08-20 23:12:00,3347.99,3348.03,3347.86,3347.86,13,18,0
2025-08-20 23:13:00,3347.88,3348.2,3347.88,3348.05,16,18,0
2025-08-20 23:14:00,3348.06,3348.06,3347.53,3347.67,32,18,0
2025-08-20 23:15:00,3347.7,3348.01,3347.7,3347.87,36,18,0
2025-08-20 23:16:00,3347.87,3348.12,3347.86,3347.88,24,18,0
2025-08-20 23:17:00,3347.89,3348.03,3347.85,3347.86,30,18,0
2025-08-20 23:18:00,3347.85,3348.08,3347.75,3347.75,38,18,0
2025-08-20 23:19:00,3347.75,3347.89,3347.74,3347.88,16,18,0
2025-08-20 23:20:00,3347.86,3348.05,3347.44,3347.44,27,18,0
2025-08-20 23:21:00,3347.47,3347.89,3347.47,3347.82,29,18,0
2025-08-20 23:22:00,3347.82,3347.95,3347.82,3347.94,22,18,0
2025-08-20 23:23:00,3347.95,3348.13,3347.83,3348.11,35,18,0
2025-08-20 23:24:00,3348.13,3348.45,3348.13,3348.44,20,18,0
2025-08-20 23:25:00,3348.45,3348.57,3348.45,3348.56,19,18,0
2025-08-20 23:26:00,3348.55,3348.55,3348.45,3348.51,21,18,0
2025-08-20 23:27:00,3348.52,3349.01,3348.52,3349.0,25,18,0
2025-08-20 23:28:00,3349.0,3349.0,3348.67,3348.96,31,18,0
2025-08-20 23:29:00,3348.94,3349.08,3348.94,3349.08,21,18,0
2025-08-20 23:30:00,3349.08,3349.22,3348.86,3349.22,31,18,0
2025-08-20 23:31:00,3349.22,3349.22,3348.55,3348.56,28,10,0
2025-08-20 23:32:00,3348.55,3348.61,3348.29,3348.32,29,15,0
2025-08-20 23:33:00,3348.3,3348.54,3348.09,3348.54,39,18,0
2025-08-20 23:34:00,3348.57,3348.66,3348.47,3348.66,27,18,0
2025-08-20 23:35:00,3348.62,3348.62,3348.49,3348.55,18,18,0
2025-08-20 23:36:00,3348.55,3348.78,3348.55,3348.78,24,18,0
2025-08-20 23:37:00,3348.78,3349.01,3348.42,3348.8,35,17,0
2025-08-20 23:38:00,3348.92,3349.04,3348.78,3348.89,31,15,0
2025-08-20 23:39:00,3348.92,3348.92,3348.74,3348.86,26,17,0
2025-08-20 23:40:00,3348.85,3348.85,3348.35,3348.37,19,18,0
2025-08-20 23:41:00,3348.37,3348.41,3348.36,3348.36,13,18,0
2025-08-20 23:42:00,3348.44,3348.63,3348.29,3348.46,25,18,0
2025-08-20 23:43:00,3348.45,3348.52,3348.44,3348.44,17,18,0
2025-08-20 23:44:00,3348.44,3348.72,3348.37,3348.64,26,18,0
2025-08-20 23:45:00,3348.54,3348.54,3348.23,3348.28,26,15,0
2025-08-20 23:46:00,3348.25,3348.53,3348.07,3348.53,22,18,0
2025-08-20 23:47:00,3348.42,3348.53,3348.37,3348.49,16,15,0
2025-08-20 23:48:00,3348.48,3348.53,3348.22,3348.22,18,16,0
2025-08-20 23:49:00,3348.22,3348.45,3348.16,3348.43,20,18,0
2025-08-20 23:50:00,3348.39,3348.52,3347.71,3347.75,48,18,0
2025-08-20 23:51:00,3347.77,3347.81,3347.62,3347.77,26,18,0
2025-08-20 23:52:00,3347.79,3347.99,3347.49,3347.99,32,18,0
2025-08-20 23:53:00,3347.98,3347.98,3347.47,3347.66,38,18,0
2025-08-20 23:54:00,3347.92,3347.97,3347.64,3347.8,38,18,0
2025-08-21 01:05:00,3351.04,3351.96,3350.96,3351.79,54,17,0
2025-08-21 01:06:00,3351.82,3352.06,3351.76,3351.96,35,17,0
2025-08-21 01:07:00,3351.96,3351.97,3351.54,3351.65,40,17,0
2025-08-21 01:08:00,3351.64,3351.74,3351.5,3351.58,29,17,0
2025-08-21 01:09:00,3351.58,3351.61,3351.3,3351.54,18,17,0
2025-08-21 01:10:00,3351.5,3351.64,3351.43,3351.62,22,17,0
2025-08-21 01:11:00,3351.61,3351.62,3351.03,3351.03,31,17,0
2025-08-21 01:12:00,3351.02,3351.17,3350.73,3351.17,34,17,0
2025-08-21 01:13:00,3351.17,3351.49,3351.04,3351.1,20,17,0
2025-08-21 01:14:00,3351.08,3351.39,3350.83,3350.94,33,12,0
2025-08-21 01:15:00,3350.94,3351.41,3350.79,3351.35,33,17,0
2025-08-21 01:16:00,3351.4,3351.4,3350.48,3350.48,37,18,0
2025-08-21 01:17:00,3350.49,3350.67,3350.34,3350.42,35,18,0
2025-08-21 01:18:00,3350.44,3350.44,3349.99,3350.06,33,18,0
2025-08-21 01:19:00,3350.15,3350.25,3350.1,3350.22,22,18,0
2025-08-21 01:20:00,3350.25,3350.36,3350.06,3350.11,33,17,0
2025-08-21 01:21:00,3350.12,3350.12,3349.68,3349.69,15,17,0
2025-08-21 01:22:00,3349.68,3349.8,3349.62,3349.64,24,17,0
2025-08-21 01:23:00,3349.69,3349.86,3348.79,3348.79,29,17,0
2025-08-21 01:24:00,3348.77,3349.54,3348.77,3348.95,49,17,0
2025-08-21 01:25:00,3349.12,3349.61,3349.08,3349.61,38,15,0
2025-08-21 01:26:00,3349.68,3350.14,3349.58,3350.08,44,17,0
2025-08-21 01:27:00,3350.09,3350.26,3349.86,3350.15,35,17,0
2025-08-21 01:28:00,3350.1,3350.32,3350.0,3350.09,37,17,0
2025-08-21 01:29:00,3350.13,3350.53,3349.86,3350.12,51,17,0
2025-08-21 01:30:00,3350.11,3350.11,3349.27,3349.27,43,18,0
2025-08-21 01:31:00,3349.25,3349.51,3349.21,3349.28,26,18,0
2025-08-21 01:32:00,3349.22,3349.61,3349.21,3349.61,29,18,0
2025-08-21 01:33:00,3349.64,3349.81,3349.59,3349.81,25,18,0
2025-08-21 01:34:00,3350.1,3350.94,3350.08,3350.88,28,17,0
2025-08-21 01:35:00,3350.89,3351.18,3350.15,3350.17,23,17,0
2025-08-21 01:36:00,3350.2,3350.37,3350.18,3350.28,18,17,0
2025-08-21 01:37:00,3350.27,3350.49,3350.27,3350.49,22,17,0
2025-08-21 01:38:00,3350.48,3350.81,3350.14,3350.24,40,17,0
2025-08-21 01:39:00,3350.2,3350.69,3350.15,3350.35,49,17,0
2025-08-21 01:40:00,3350.22,3350.75,3350.02,3350.43,45,17,0
2025-08-21 01:41:00,3350.42,3350.9,3350.41,3350.69,32,17,0
2025-08-21 01:42:00,3350.7,3350.7,3350.29,3350.61,19,17,0
2025-08-21 01:43:00,3350.6,3350.61,3350.22,3350.52,26,17,0
2025-08-21 01:44:00,3350.44,3350.59,3350.05,3350.12,29,17,0
2025-08-21 01:45:00,3350.17,3350.17,3350.07,3350.1,13,17,0
2025-08-21 01:46:00,3350.16,3350.23,3349.91,3350.23,28,17,0
2025-08-21 01:47:00,3350.21,3350.4,3350.01,3350.28,35,17,0
2025-08-21 01:48:00,3350.31,3350.52,3350.31,3350.43,27,17,0
2025-08-21 01:49:00,3350.42,3350.54,3350.0,3350.23,40,17,0
2025-08-21 01:50:00,3350.22,3350.42,3349.95,3350.3,44,17,0
2025-08-21 01:51:00,3350.16,3350.31,3349.77,3349.77,40,17,0
2025-08-21 01:52:00,3349.75,3350.06,3349.67,3350.03,24,17,0
2025-08-21 01:53:00,3350.04,3350.08,3350.04,3350.07,11,17,0
2025-08-21 01:54:00,3350.07,3350.32,3350.07,3350.17,18,17,0
2025-08-21 01:55:00,3350.17,3350.2,3349.72,3350.02,35,17,0
2025-08-21 01:56:00,3349.9,3350.08,3349.87,3350.08,18,17,0
2025-08-21 01:57:00,3350.07,3350.22,3349.94,3350.02,29,17,0
2025-08-21 01:58:00,3350.02,3350.11,3349.92,3349.95,15,17,0
2025-08-21 01:59:00,3349.97,3349.99,3349.53,3349.66,39,17,0
2025-08-21 02:00:00,3349.57,3349.59,3349.22,3349.24,24,17,0
2025-08-21 02:01:00,3349.26,3349.26,3348.88,3348.93,23,17,0
2025-08-21 02:02:00,3348.93,3349.05,3348.88,3349.01,20,17,0
2025-08-21 02:03:00,3349.0,3349.0,3348.78,3348.88,24,17,0
2025-08-21 02:04:00,3348.84,3349.04,3348.63,3348.65,36,17,0
2025-08-21 02:05:00,3348.71,3348.71,3348.37,3348.44,28,17,0
2025-08-21 02:06:00,3348.44,3348.46,3348.17,3348.19,37,17,0
2025-08-21 02:07:00,3348.09,3348.09,3347.66,3347.81,42,17,0
2025-08-21 02:08:00,3347.8,3347.93,3347.55,3347.67,46,17,0
2025-08-21 02:09:00,3347.63,3347.97,3347.47,3347.87,58,17,0
2025-08-21 02:10:00,3347.87,3348.85,3347.86,3348.68,45,17,0
2025-08-21 02:11:00,3348.68,3348.68,3348.42,3348.52,35,17,0
